PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,LocationInNum,MaxDemand,Bill
43.656,25.384,0.0013,0.0206,0.0162,0.886,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
31.639,26.196,0.0018,0.0114,0.0221,0.834,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
20.888,12.655,0.0028,0.0141,0.0241,0.861,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
36.617,23.523,0.0048,0.016,0.0243,0.886,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
40.727,28.558,0.0078,0.0168,0.0207,0.882,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
37.158,23.454,0.0057,0.0161,0.0203,0.921,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
28.73,19.134,0.004,0.0144,0.0195,0.914,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
41.06,26.596,0.0041,0.0337,0.0035,1.471,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
40.18,25.77,0.0033,0.0349,0.0017,1.608,79.1,27.4,240.00 ,7.50 ,4.8,15.58,,8/1/2023,,8,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
27.638,18.157,0.0012,0.0047,0.0151,0.706,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
17.658,10.093,0.001,0.0037,0.011,0.645,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
15.771,8.549,0.0008,0.0048,0.009,0.66,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
6.467,0.633,0.0008,0.0053,0.0078,0.666,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
15.32,8.179,0.0007,0.0057,0.0077,0.666,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
15.034,4.867,0.0008,0.006,0.0059,0.66,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
11.381,4.102,0.0007,0.0093,0.0018, ,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
24.732,14.862,0.0011,0.0136,0.0049,1.107,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
41.253,28.376,0.0009,0.0125,0.0153,1.001,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
37.429,19.168,0.001,0.0085,0.0299,0.896,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
53.854,38.799,0.0014,0.0068,0.0374,0.856,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
43.72,28.456,0.0006,0.0093,0.0304,0.911,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
33.234,26.224,0.0007,0.0177,0.0199,0.899,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
45.559,34.995,0.0006,0.0178,0.0182,0.979,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
38.908,29.247,0.0007,0.0211,0.013,1.067,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
44.168,33.949,0.0007,0.0235,0.0092,1.158,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
43.37,31.739,0.0009,0.0253,0.005,1.287,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
36.426,27.843,0.0009,0.0265,0.0023,1.461,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
50.391,36.855,0.001,0.0269,0.0017,1.854,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
45.381,31.276,0.0011,0.0252,0.0016,1.811,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
44.3,32.992,0.0011,0.0244,0.0015,1.78,73.6,28.5,250.00 ,7.30 ,5.5,20.51,,9/1/2023,,9,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
42.419,33.09,0.0008,0.0286,0.0015,1.51,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
46.87,38.204,0.0007,0.0284,0.0015,1.468,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
44.9,35.374,0.0008,0.026,0.0014,1.528,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
39.065,31.164,0.0007,0.0249,0.0017,1.429,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
48.497,37.682,0.0008,0.0257,0.0014,1.496,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
46.319,36.693,0.0008,0.0245,0.0017,1.364,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
50.816,40.952,0.0008,0.0218,0.0019, ,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
74.966,66.485,0.001,0.0151,0.0248,1.141,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
55.756,49.975,0.001,0.0089,0.0364,1.042,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
64.115,53.519,0.0013,0.0087,0.0535,1.017,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
69.454,59.42,0.0013,0.0071,0.0602,1.029,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
57.933,49.158,0.0012,0.0055,0.0591,0.988,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
67.44,58.29,0.0018,0.0052,0.0622,0.943,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
70.539,57.789,0.0009,0.0058,0.0539,0.989,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
66.292,57.987,0.0008,0.0075,0.0441,1.095,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
84.037,72.556,0.0011,0.007,0.049,1.107,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
83.865,67.703,0.001,0.0054,0.0456,1.079,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
87.716,71.92,0.0045,0.0179,0.0334,1.167,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
96.241,80.127,0.0039,0.0151,0.0334,1.264,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
94.436,80.561,0.0017,0.0094,0.0363,1.237,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
88.809,76.356,0.0012,0.0094,0.0312,1.225,79.8,27.5,260.00 ,6.10 ,5.5,-1.11,,10/1/2023,,10,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
21.402,16.467,0.0009,0.0232,0.0014,1.177,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
19.358,12.783,0.001,0.0236,0.0014,1.341,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
21.49,13.012,0.001,0.0229,0.0014,1.435,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
40.389,24.279,0.0011,0.0219,0.0015,1.307,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
55.77,31.489,0.001,0.0197,0.0015,1.168,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
59.669,34.391,0.001,0.0199,0.0015,1.149,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
26.437,18.143,0.001,0.0179,0.0014, ,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
28.318,20.831,0.0044,0.0189,0.0139,1.204,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
24.65,18.433,0.006,0.0163,0.021,1.127,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
35.476,28.898,0.0038,0.0138,0.0315,1.07,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
30.971,24.924,0.0025,0.0172,0.0378,1.128,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
41.685,35.631,0.0021,0.0122,0.05,1.036,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
37.562,30.069,0.0016,0.0144,0.0584,1.029,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
28.634,23.814,0.0012,0.0174,0.0352,0.964,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
10.59,5.324,0.0011,0.0246,0.025,0.969,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
19.822,17.567,0.001,0.0213,0.0264,1.086,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
22.577,16.816,0.0009,0.0298,0.0172,1.263,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
14.06,8.63,0.0008,0.0129,0.014,0.986,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
15.217,12.392,0.0008,0.0172,0.0083,1.058,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
14.316,11.451,0.0009,0.0226,0.0085,1.167,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
14.856,10.302,0.0009,0.0239,0.0061,1.247,78.7,27.5,250.00 ,5.00 ,2.6,12.08,,11/1/2023,,11,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
19.504,12.52,0.0016,0.0222,0.0076,0.642,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
13.979,6.729,0.0014,0.011,0.0167,0.494,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
9.449,4.171,0.0014,0.0046,0.0179,0.376,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
4.594,1.197,0.0014,0.0043,0.0161,0.359,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
9.267,4.109,0.0012,0.0082,0.0083,0.401,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
21.056,14.991,0.0014,0.0117,0.0051,0.462,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
21.375,12.594,0.0016,0.0139,0.0015, ,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
23.647,14.722,0.002,0.0186,0.0041,1.01,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
32.846,24.802,0.0016,0.0211,0.0052,1.06,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
22.311,11.459,0.0015,0.0194,0.0089,0.903,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
16.479,10.021,0.0013,0.0169,0.0176,0.757,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
24.83,16.67,0.0014,0.0185,0.0304,0.749,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
23.383,13.212,0.0011,0.0144,0.0403,0.668,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
28.163,21.264,0.0013,0.0191,0.0381,0.74,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
26.738,16.956,0.0013,0.0182,0.023,0.68,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
17.05,10.213,0.0014,0.0129,0.0096,0.63,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
109.178,99.09,0.002,0.0166,0.0098,0.856,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
19.386,14.575,0.0014,0.0151,0.0047,0.749,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
18.39,12.111,0.0016,0.0272,0.0015,0.953,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
26.351,19.557,0.0016,0.0304,0.0035,0.777,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
15.939,7.553,0.0018,0.0279,0.0036,0.721,72.3,28.9,240.00 ,6.60 ,4.4,18.84,,12/1/2023,,12,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
31.561,24.118,0.0012,0.0187,0.0184,0.746,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
33.233,26.292,0.0014,0.0183,0.0133,0.746,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
37.174,30.807,0.0015,0.0232,0.0072,0.799,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
41.893,34.889,0.0015,0.0245,0.0042,0.911,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
43.437,35.783,0.0015,0.0195,0.0069,0.745,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
41.52,35.074,0.0013,0.0185,0.0068,0.699,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
22.587,17.811,0.0012,0.0121,0.0117, ,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
27.401,20.218,0.0011,0.0096,0.0184,0.615,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
17.34,10.448,0.001,0.0049,0.0295,0.512,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
13.065,4.528,0.001,0.0036,0.0374,0.469,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
10.229,5.382,0.0009,0.0032,0.0435,0.487,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
23.642,18.881,0.001,0.0029,0.0487,0.461,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
33.602,26.998,0.0009,0.0028,0.049,0.462,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
27.997,20.807,0.001,0.0042,0.0456,0.529,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
24.342,17.407,0.0008,0.0048,0.0347,0.462,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
16.2,11.646,0.0009,0.0096,0.024,0.515,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
21.257,17.191,0.0009,0.0211,0.0135,0.79,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
19.192,15.231,0.001,0.0255,0.0097,0.863,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
19.156,14.335,0.001,0.0319,0.0071,1.052,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
28.415,22.294,0.001,0.0317,0.0075,1.011,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
35.39,27.314,0.0011,0.0319,0.0047,1.026,74,28.1,240.00 ,7.80 ,2.8,13.96,,13/1/2023,,13,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
20.315,15.325,0.001,0.026,0.0007,1.192,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
25.3,18.947,0.001,0.0252,0.0007,1.33,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
22.841,16.606,0.0012,0.0254,0.0007,1.351,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
32.148,24.105,0.0012,0.0227,0.0007,1.299,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
29.286,22.184,0.0012,0.0189,0.0007,1.228,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
29.911,22.268,0.001,0.0177,0.0007,1.124,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
32.475,22.196,0.0013,0.0182,0.001, ,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
22.477,14.275,0.0012,0.0198,0.0021,1.253,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
30.991,24.914,0.0009,0.021,0.0057,0.993,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
37.077,30.247,0.0007,0.0198,0.0132,0.907,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0600,PJ,2,7691.446237,18101,3464.183468
33.221,27.676,0.0007,0.0128,0.028,0.781,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0700,PJ,2,7691.446237,18101,3464.183468
25.329,18.477,0.0005,0.0138,0.0377,0.82,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0800,PJ,2,7691.446237,18101,3464.183468
31.89,25.635,0.0006,0.0158,0.0498,0.822,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,0900,PJ,2,7691.446237,18101,3464.183468
20.236,14.54,0.0005,0.0151,0.0622,0.84,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1000,PJ,2,7691.446237,18101,3464.183468
18.039,12.397,0.0008,0.0241,0.0143,0.687,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1100,PJ,2,7691.446237,18101,3464.183468
15.192,10.028,0.0006,0.0281,0.009,0.913,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1200,PJ,2,7691.446237,18101,3464.183468
20.515,14.496,0.0007,0.0294,0.0042,1.049,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1300,PJ,2,7691.446237,18101,3464.183468
23.315,16.855,0.0008,0.0326,0.0011,1.263,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1400,PJ,2,7691.446237,18101,3464.183468
14.263,9.891,0.0009,0.0328,0.001,1.266,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1500,PJ,2,7691.446237,18101,3464.183468
26.069,18.978,0.001,0.0359,0.0007,1.423,78.2,27.8,250.00 ,11.00 ,1.9,17.99,,14/1/2023,,14,1,2023,1600,PJ,2,7691.446237,18101,3464.183468
16.802,13.141,0.001,0.0246,0.0015,1.175,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,1700,PJ,2,7691.446237,18101,3464.183468
6.838,4.29,0.001,0.0226,0.0015,1.203,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,1800,PJ,2,7691.446237,18101,3464.183468
18.657,15.705,0.0009,0.0188,0.0019,0.972,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,1900,PJ,2,7691.446237,18101,3464.183468
20.31,16.724,0.0008,0.0156,0.0021,0.814,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,2000,PJ,2,7691.446237,18101,3464.183468
20.096,16.881,0.0008,0.0135,0.0018,0.74,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,2100,PJ,2,7691.446237,18101,3464.183468
18.153,13.926,0.0008,0.0133,0.0019,0.766,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,2200,PJ,2,7691.446237,18101,3464.183468
10.523,6.102,0.0011,0.0145,0.0016, ,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,2300,PJ,2,7691.446237,18101,3464.183468
10.283,6.373,0.001,0.0168,0.003,1.274,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0000,PJ,2,7691.446237,18101,3464.183468
11.346,6.069,0.0009,0.0168,0.0071,0.961,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0100,PJ,2,7691.446237,18101,3464.183468
25.785,21.474,0.0008,0.0132,0.0135,0.782,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0200,PJ,2,7691.446237,18101,3464.183468
45.581,36.175,0.0007,0.0146,0.0251,0.77,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0300,PJ,2,7691.446237,18101,3464.183468
27.947,24.33,0.0007,0.0078,0.0287,0.683,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0400,PJ,2,7691.446237,18101,3464.183468
17.116,14.792,0.0008,0.0079,0.0298,0.692,80.9,27.2,350.00 ,8.50 ,8.2,16.79,,15/1/2023,,15,1,2023,0500,PJ,2,7691.446237,18101,3464.183468
